symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
AMD,LONG,2026-05-18 09:35:00,2026-05-26 09:35:00,412.6,508.0,26,2480.3999999999996,20.86885125,2459.53114875,23.12166747455162,8.0
PENG,LONG,2026-05-20 09:35:00,2026-05-28 09:35:00,48.38,59.955,231,2673.824999999999,53.27216268412501,2620.552837315874,23.925175692434884,8.0
ON,LONG,2026-05-14 09:35:00,2026-05-28 09:35:00,113.415,124.34,99,1081.5749999999998,17.010728311500003,1064.5642716884997,9.632764625490452,14.0
MRVL,LONG,2026-05-19 09:35:00,2026-05-28 09:35:00,183.45,204.44,59,1238.4100000000005,21.2869571265,1217.1230428735005,11.441809757427102,9.0
ASX,LONG,2026-05-26 09:35:00,2026-05-29 09:35:00,40.12,38.15,295,-581.1499999999996,6.462793035,-587.6127930349996,-4.910269192422733,3.0
IRDM,LONG,2026-05-22 09:35:00,2026-06-01 09:35:00,51.64,48.51,222,-694.8600000000006,15.877911194999998,-710.7379111950006,-6.061192873741295,10.0
ACMR,LONG,2026-05-29 09:35:00,2026-06-02 09:35:00,83.5,92.01,143,1216.9300000000007,92.32336295325,1124.6066370467508,10.191616766467071,4.0
SNDK,LONG,2026-05-22 09:35:00,2026-06-03 09:35:00,1535.21,1741.31,7,1442.6999999999994,35.581778505,1407.1182214949993,13.424873470079014,12.0
AMD,LONG,2026-06-02 09:35:00,2026-06-04 09:35:00,533.75,499.525,22,-752.9500000000005,19.81950609375,-772.7695060937505,-6.412177985948486,2.0
EWT,LONG,2026-05-22 09:35:00,2026-06-05 09:35:00,101.2,100.86,113,-38.420000000000385,25.3221238395,-63.74212383950039,-0.3359683794466384,14.0
GFS,LONG,2026-06-01 09:35:00,2026-06-05 09:35:00,81.61,78.765,147,-418.2149999999998,22.432320815624998,-440.6473208156248,-3.4860923906383956,4.0
PENG,LONG,2026-06-02 09:35:00,2026-06-05 09:35:00,69.02,63.998,176,-883.8719999999997,49.83593860079999,-933.7079386007997,-7.276151840046364,3.0
WDC,LONG,2026-05-22 09:35:00,2026-06-05 09:35:00,504.83,540.21,22,778.3600000000012,23.955922188000002,754.4040778120011,7.008299823703035,14.0
MRVL,LONG,2026-06-02 09:35:00,2026-06-08 09:35:00,317.63,299.76,38,-679.0600000000002,21.822081723000004,-700.8820817230002,-5.626042880080595,6.0
AMD,LONG,2026-06-05 09:35:00,2026-06-09 09:35:00,485.0,467.97,23,-391.6899999999994,19.11002653125,-410.8000265312494,-3.5113402061855647,4.0
MU,LONG,2026-06-03 09:35:00,2026-06-10 09:35:00,1007.1,904.37,12,-1232.7600000000002,14.197825719,-1246.9578257190003,-10.200575911031674,7.0
PENG,LONG,2026-06-08 09:35:00,2026-06-10 09:35:00,65.62,59.28,178,-1128.5200000000007,47.326239945,-1175.8462399450007,-9.66168850960074,2.0
AMD,LONG,2026-06-10 09:35:00,2026-06-11 09:35:00,461.6,499.685,24,914.0399999999995,20.114888625000003,893.9251113749995,8.250649913344876,1.0
FPS,LONG,2026-06-05 09:35:00,2026-06-11 09:35:00,61.28,58.83,187,-458.15000000000055,23.064759333,-481.21475933300053,-3.9980417754569286,6.0
STLD,LONG,2026-06-08 09:35:00,2026-06-15 09:35:00,273.0,273.85,42,35.700000000000955,53.64623108250001,-17.946231082499054,0.31135531135531025,7.0
MRVL,LONG,2026-06-12 09:35:00,2026-06-16 09:35:00,296.71,292.89,39,-148.97999999999973,21.38824116,-170.36824115999974,-1.2874523945940464,4.0
STLD,LONG,2026-06-17 09:35:00,2026-06-18 09:35:00,261.9,250.36,44,-507.7599999999984,52.645933494,-560.4059334939984,-4.406261932035116,1.0
ACMR,LONG,2026-06-12 09:35:00,2026-06-22 09:35:00,97.55,94.05,118,-413.0,83.16703601999998,-496.16703601999995,-3.5879036391594066,10.0
MFG,LONG,2026-06-17 09:35:00,2026-06-22 09:35:00,10.34,9.69,1115,-724.7500000000003,24.768354386250003,-749.5183543862504,-6.286266924564798,5.0
MRVL,LONG,2026-06-17 09:35:00,2026-06-22 09:35:00,305.465,278.82,37,-985.8649999999993,20.108489631750004,-1005.9734896317493,-8.722766929108072,5.0
STX,LONG,2026-06-15 09:35:00,2026-06-22 09:35:00,1044.025,984.26,11,-657.4150000000011,39.080741844375,-696.4957418443761,-5.72447977778311,7.0
PENG,LONG,2026-06-22 09:35:00,2026-06-23 09:35:00,61.61,67.0,181,975.5900000000001,49.55333332725,926.0366666727501,8.748579776010379,1.0
SOXX,LONG,2026-06-22 09:35:00,2026-06-23 09:35:00,607.64,606.19,18,-26.099999999998772,24.231020683500006,-50.33102068349878,-0.23862813507996572,1.0
INTC,LONG,2026-06-22 09:35:00,2026-06-26 09:35:00,129.73,127.0,86,-234.77999999999912,5.404885344,-240.18488534399913,-2.1043706158945463,4.0
SOXX,LONG,2026-06-25 09:35:00,2026-06-26 09:35:00,601.44,593.71,18,-139.14000000000033,23.858122117500006,-162.99812211750034,-1.2852487363660625,1.0
CYRX,LONG,2026-06-26 09:35:00,2026-06-30 09:35:00,16.2727,15.66,691,-423.37570000000017,24.4711863686925,-447.84688636869265,-3.7652018411204025,4.0
ALAB,LONG,2026-06-30 09:35:00,2026-07-02 09:35:00,468.0,417.32,23,-1165.64,53.07703663500001,-1218.717036635,-10.829059829059828,2.0
ACMR,LONG,2026-06-30 09:35:00,2026-07-02 09:35:00,117.515,102.0,95,-1473.925,76.71168446062498,-1550.636684460625,-13.20256988469557,2.0
AMAT,LONG,2026-06-30 09:35:00,2026-07-02 09:35:00,668.405,627.755,16,-650.3999999999996,23.424203519999995,-673.8242035199996,-6.081642118176855,2.0
ATEX,LONG,2026-07-02 09:35:00,2026-07-06 09:35:00,107.13,108.9,101,178.77000000000103,24.197849745750002,154.57215025425103,1.65219826379166,4.0
OKTA,LONG,2026-07-02 09:35:00,2026-07-06 09:35:00,144.26,150.0,75,430.5000000000007,45.4703425875,385.0296574125007,3.9789269374740144,4.0
